season,week,player_id,player_display_name,position,team,opponent,is_bye,matchup_factor,weekly_points_pred,sim_p10,sim_p25,sim_median,sim_p75,sim_p90,sim_bust_prob,sim_boom_prob,scoring,locked_at,source_note,source_board
2026,2,00-0041032,Kenyon Sadiq,TE,NYJ,GB,False,0.88,5.36,0.6,2.52,4.42,7.19,11.45,0.31,0.13,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038738,Hunter Luepke,RB,DAL,WAS,False,1.2,5.34,-0.94,1.53,3.92,8.5,14.67,0.41,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0035250,Devin Singletary,RB,NYG,LA,False,0.9,5.31,-0.97,1.5,3.95,8.42,14.38,0.41,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038608,Kayshon Boutte,WR,HOU,CIN,False,0.83,5.26,-0.87,1.42,3.86,7.76,12.98,0.41,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039065,Sam LaPorta,TE,DET,BUF,False,0.62,5.24,0.51,2.41,4.29,6.96,11.32,0.32,0.13,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0035264,Jarrett Stidham,QB,DEN,JAX,False,0.97,5.23,-2.0,-0.06,5.68,11.7,17.04,0.38,0.05,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041472,Marlin Klein,TE,HOU,CIN,False,1.64,5.18,0.32,2.32,4.22,6.9,11.2,0.33,0.12,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040719,Bhayshul Tuten,RB,JAX,DEN,False,0.78,5.14,-1.07,1.34,3.68,7.98,13.98,0.43,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0037291,Jalen Nailor,WR,LV,LAC,False,0.88,5.14,-1.15,1.26,3.77,7.4,12.78,0.42,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040021,Phil Mafah,RB,NYG,LA,False,0.9,5.13,-1.09,1.36,3.75,8.18,13.97,0.43,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0037838,Isaiah Likely,TE,NYG,LA,False,0.98,5.13,0.35,2.27,4.14,6.89,11.13,0.34,0.13,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040692,Jarquez Hunter,RB,LA,NYG,False,1.18,5.11,-1.37,1.2,3.71,8.18,14.41,0.43,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040202,Devin Neal,RB,NO,BAL,False,1.03,5.11,-1.2,1.25,3.66,8.2,14.15,0.43,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038979,Cedric Tillman,WR,NO,BAL,False,1.17,5.03,-1.22,1.21,3.63,7.43,12.75,0.43,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039344,Jonathon Brooks,RB,CAR,ATL,False,0.98,5.0,-1.4,1.11,3.52,7.95,13.77,0.45,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0035704,Drew Lock,QB,SEA,ARI,False,1.04,4.99,-2.0,-0.42,5.3,11.56,16.84,0.4,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0037801,KaVontae Turpin,WR,DAL,WAS,False,1.14,4.99,-1.36,1.07,3.6,7.39,12.86,0.44,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038705,Emari Demercado,RB,DAL,WAS,False,1.2,4.98,-1.3,1.2,3.6,8.24,14.19,0.44,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038619,Andrei Iosivas,WR,CIN,HOU,False,0.84,4.97,-1.28,1.1,3.61,7.51,12.98,0.44,0.08,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0037809,Chig Okonkwo,TE,WAS,DAL,False,0.91,4.95,0.25,2.16,4.04,6.83,11.08,0.35,0.12,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039868,Troy Franklin,WR,DEN,JAX,False,0.99,4.94,-1.36,1.06,3.61,7.14,12.65,0.43,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038611,Chris Rodriguez Jr.,RB,JAX,DEN,False,0.78,4.93,-1.35,1.1,3.54,8.04,14.11,0.45,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038951,Sean Tucker,RB,TB,CLE,False,1.0,4.89,-1.35,1.1,3.53,7.99,13.74,0.45,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038797,Emanuel Wilson,RB,SEA,ARI,False,1.21,4.86,-1.52,0.93,3.38,7.84,13.93,0.46,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0036244,Colby Parkinson,TE,LA,NYG,False,0.84,4.84,0.25,2.06,3.96,6.66,10.79,0.36,0.11,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0038558,Darnell Washington,TE,PIT,NE,False,1.09,4.81,0.15,1.99,3.88,6.58,10.93,0.37,0.11,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0041523,Caleb Douglas,WR,MIA,SF,False,1.04,4.8,-1.48,0.94,3.39,7.06,12.73,0.46,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039875,Ray Davis,RB,BUF,DET,False,0.89,4.78,-1.47,1.11,3.47,7.85,13.9,0.45,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0040669,Isaac TeSlaa,WR,DET,BUF,False,0.86,4.78,-1.35,0.94,3.33,7.09,12.39,0.46,0.07,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0033869,Mitchell Trubisky,QB,TEN,PHI,False,0.89,4.74,-2.0,-0.5,5.17,11.17,16.29,0.4,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0039874,Jaylen Wright,RB,MIA,SF,False,1.05,4.73,-1.65,0.92,3.37,7.95,13.96,0.46,0.06,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
2026,2,00-0027973,Andy Dalton,QB,PHI,TEN,False,1.17,4.72,-2.0,-0.7,4.99,11.23,16.49,0.41,0.04,half_ppr,2026-09-16 21:29,"Live data as of 2026-09-16 (day before Week 2 kickoff, 9/17). Locked manually after the scheduled cloud routine (9/15) was blocked by an egress-policy 403 on api.sleeper.app in that sandbox - see CLAUDE.md. Sam Darnold (SEA, Out) and A.J. Brown (NE, IR) already reflected via current_injury_status and auto-zeroed; Jordan Love (GB) is Questionable only, left alone.",C:\Users\jwoya\fantasy-football-model\output\draft_rankings\draft_rankings_2026_half_ppr.csv
